id,name,album_group,album_type,release_date,popularity
130,Cold for That - Instrumental,NULL,album,2009-05-05 00:00:00.0000000,0
1300,House Built Around Your Voice,NULL,album,2012-01-24 00:00:00.0000000,0
1301,Yeah 3X,NULL,single,2011-01-24 00:00:00.0000000,0
1302,Love Is Here To Stay,NULL,compilation,2012-12-14 00:00:00.0000000,0
1303,Sigo Con la Misma Bandera,NULL,album,2012-08-24 00:00:00.0000000,0
1304,Alta la Frente (Himno del Centenario del Deportivo Alavés),NULL,single,2021-01-15 00:00:00.0000000,27
1305,Ти си сам,NULL,album,2009-01-01 00:00:00.0000000,0
1306,17 Again,NULL,compilation,2014-07-08 00:00:00.0000000,0
1307,You,NULL,album,2015-08-18 00:00:00.0000000,0
1308,Rock N Roll Never Looked So Beautiful,NULL,album,2010-01-01 00:00:00.0000000,0
1309,Mannschaft - Commentaires,NULL,album,2015-05-26 00:00:00.0000000,0
131,Human Being (Bassnectar Edit),NULL,album,2013-07-23 00:00:00.0000000,0
1310,Truck Turning At Intersection (Version 2) [Sound Effect],NULL,album,2012-10-22 00:00:00.0000000,0
1311,Step Into The Light (Mix Cut) - Original Mix,NULL,compilation,2015-12-18 00:00:00.0000000,0
1312,Hey Jude,NULL,album,2009-07-27 00:00:00.0000000,0
1313,Sao Verought,NULL,album,2006-04-24 00:00:00.0000000,0
1314,Sem Ferrolho & Sem Tramela,NULL,album,1997-01-01 00:00:00.0000000,35
1315,Orion (ASOT 775),NULL,album,2016-08-04 00:00:00.0000000,0
1316,"Djazz La, Vol. 8: Goin' In",NULL,album,2015-04-01 00:00:00.0000000,18
1317,Narrative Spells Infatuation Shocker,NULL,album,2006-01-01 00:00:00.0000000,0
1318,"Romeo and Juliet, Suite No. 1, Op. 64bis: VI. Romeo and Juliet (Balcony Scene)",NULL,compilation,2013-10-01 00:00:00.0000000,0
1319,Action Film (feat. Brymo),NULL,album,2011-01-22 00:00:00.0000000,0
132,Woebegone,NULL,album,2009-03-01 00:00:00.0000000,0
1320,"Please, Don't (feat. rjd2 and Aaron Livingston)",NULL,album,2011-10-11 00:00:00.0000000,0
1321,Pile Driver,NULL,album,2010-08-17 00:00:00.0000000,0
1322,Wrong,NULL,album,2011-01-01 00:00:00.0000000,0
1323,Dímelo tu,NULL,album,2010-08-27 00:00:00.0000000,0
1324,Can't Spend The Day Without You - Original Mix,NULL,album,2012-07-02 00:00:00.0000000,0
1325,Back to the Island,NULL,album,2016-06-01 00:00:00.0000000,0
1326,Space Ghost Purp,NULL,album,2013-07-29 00:00:00.0000000,0
1327,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Merry Gathering of Country Folk: Allegro",NULL,album,2015-02-01 00:00:00.0000000,0
1328,I can't Forget you,NULL,album,2008-07-28 00:00:00.0000000,0
1329,All of Your Stories Fly,NULL,album,2011-05-30 00:00:00.0000000,0
133,La Huella de Mis Besos,NULL,album,2013-02-21 00:00:00.0000000,0
1330,Middledistancerunner,NULL,single,2010-07-30 00:00:00.0000000,0
1331,Part-Time Lover,NULL,compilation,2015-03-03 00:00:00.0000000,0
1332,Cold In The State Of Me,NULL,album,2008-06-09 00:00:00.0000000,0
1333,The project (Part two),NULL,album,2009-03-03 00:00:00.0000000,0
1334,I'll Be Your Mirror (Acoustic Version - Bonus Track),NULL,album,2008-04-01 00:00:00.0000000,0
1335,Umbhaqanga,NULL,album,2010-05-17 00:00:00.0000000,0
1336,The Heart of Love,NULL,compilation,2011-11-29 00:00:00.0000000,0
1337,Höstvisa,NULL,album,1997-01-01 00:00:00.0000000,11
1338,Farha,NULL,album,2015-11-24 00:00:00.0000000,0
1339,Blind Those Eyes,NULL,album,2013-04-30 00:00:00.0000000,0
134,DNA EP,NULL,single,2014-06-23 00:00:00.0000000,0
1340,Piano Solo (Music for 2021),NULL,album,2021-01-06 00:00:00.0000000,0
1341,Brazil,NULL,album,2016-10-31 00:00:00.0000000,0
1342,Greetings From L.A.,NULL,album,1972-01-01 00:00:00.0000000,42
1343,Quando você chegar,NULL,album,1994-05-20 00:00:00.0000000,0
1344,What They Do,NULL,album,2004-07-13 00:00:00.0000000,0
1345,You've Got a Bad Case of the Religions,NULL,album,2015-01-23 00:00:00.0000000,0
1346,Calypso @ Dirty Jim's,NULL,album,2004-01-01 00:00:00.0000000,31
1347,Dead Walker,NULL,album,2015-12-11 00:00:00.0000000,0
1348,Happiness,NULL,compilation,2013-12-25 00:00:00.0000000,0
1349,Heartbreaker - Sordon's Version,NULL,single,2014-06-20 00:00:00.0000000,0
135,Cause It's Funky,NULL,album,1990-03-30 00:00:00.0000000,0
1350,Periodico De Siempre,NULL,album,2009-01-01 00:00:00.0000000,0
1351,"O Come, All Ye Faithful",NULL,album,1999-06-15 00:00:00.0000000,0
1352,Latviešu Auto Roks! '80-tie,NULL,album,2009-05-05 00:00:00.0000000,16
1353,The Honeybees In My Heart,NULL,album,2007-01-01 00:00:00.0000000,0
1354,No Easy Way,NULL,single,2010-12-21 00:00:00.0000000,0
1355,Geen Brain,NULL,single,2018-04-12 00:00:00.0000000,12
1356,Shining star,NULL,album,2010-09-21 00:00:00.0000000,0
1357,Blessings,NULL,album,2015-10-09 00:00:00.0000000,0
1358,Jordan Am A Hard Road To Travel,NULL,album,2010-11-11 00:00:00.0000000,0
1359,Bread + Wine,NULL,album,2016-04-29 00:00:00.0000000,0
136,Great I AM - Live,NULL,compilation,2013-06-04 00:00:00.0000000,0
1360,"Pssst! Hey, The Lord Is Awesome. Pass It On.",NULL,album,2007-01-01 00:00:00.0000000,0
1361,Father and Son - Acoustic Trumpet Mix,NULL,compilation,2014-08-22 00:00:00.0000000,0
1362,Bounce!!,NULL,album,2009-03-24 00:00:00.0000000,0
1363,Discography,NULL,album,2008-01-01 00:00:00.0000000,25
1364,80s Babies,NULL,album,2010-04-10 00:00:00.0000000,0
1365,O Little Town of Bethlehem (Instrumental),NULL,album,2012-11-23 00:00:00.0000000,0
1366,Way Out,NULL,album,2004-11-30 00:00:00.0000000,0
1367,Блудливые Коты,NULL,album,1998-06-28 00:00:00.0000000,0
1368,Reggae Pledge,NULL,album,2003-01-01 00:00:00.0000000,0
1369,"Open My Eyes, That I May See",NULL,album,2016-07-12 00:00:00.0000000,0
137,The Lords Of The New Church,NULL,album,1982-01-01 00:00:00.0000000,30
1370,Living in the Promised Land,NULL,album,2005-01-04 00:00:00.0000000,0
1371,Deedle (No.1) [feat. Kenny Dorham],NULL,compilation,2012-03-02 00:00:00.0000000,0
1372,Where the Tragic Happens,NULL,album,2017-08-25 00:00:00.0000000,3
1373,Number X,NULL,album,2014-03-04 00:00:00.0000000,0
1374,93 Hz,NULL,album,2012-06-01 00:00:00.0000000,0
1375,"Gruber: Stille Nacht, heilige Nacht, H. 145",NULL,album,2010-11-22 00:00:00.0000000,0
1376,Your Feet's Too Big - 2000 Remastered Version,NULL,album,1943-01-01 00:00:00.0000000,0
1377,Хипхайп,NULL,album,2019-04-07 00:00:00.0000000,1
1378,O Little Town Of Bethlehem,NULL,compilation,2008-11-18 00:00:00.0000000,0
1379,"Concerto La Pastorella For 3 Violins, Cello & Continuo In D, RV 95: Allegro",NULL,album,2006-01-01 00:00:00.0000000,0
138,Si Tu M'emmènes — Karaoké Avec Chant Témoin — Rendu Célèbre Par Jean-Jacques Goldman,NULL,album,2011-01-18 00:00:00.0000000,0
1380,Burnside on Burnside,NULL,album,2001-01-01 00:00:00.0000000,24
1381,If I Could Tell You No,NULL,album,2010-07-27 00:00:00.0000000,0
1382,Ô Paradis from L'Africaine,NULL,album,1963-01-01 00:00:00.0000000,0
1383,This Wandering,NULL,single,2017-04-08 00:00:00.0000000,0
1384,Free Yourself - Main Mix,NULL,single,2015-05-29 00:00:00.0000000,0
1385,Sparkle,NULL,album,2014-06-23 00:00:00.0000000,0
1386,The Charge at Gettysburg,NULL,album,2009-07-12 00:00:00.0000000,0
1387,Day & Night,NULL,single,2015-01-07 00:00:00.0000000,0
1388,Ditties,NULL,compilation,2011-08-26 00:00:00.0000000,0
1389,Speechless / Deaf,NULL,single,2017-11-20 00:00:00.0000000,15
139,Blame - Acoustic,NULL,album,2014-12-20 00:00:00.0000000,0
1390,La Strada,NULL,album,2006-01-17 00:00:00.0000000,0
1391,Rain Slick,NULL,album,2017-04-14 00:00:00.0000000,0
1392,"La Piscine, An Invitation by Laetitia Sadier to Keep on Swimming",NULL,single,2011-09-30 00:00:00.0000000,4
1393,Nature Sounds Ocean 6,NULL,album,2013-09-23 00:00:00.0000000,0
1394,"Symphony No.6 in D minor, Op.104: 4. Allegro molto",NULL,album,2007-01-01 00:00:00.0000000,0
1395,"MOZART Violin Concerto in G major KV 216, II. Andante (MQA remix 2016)",NULL,album,2006-09-16 00:00:00.0000000,0
1396,Je L'Aime Tant,NULL,album,2004-01-01 00:00:00.0000000,0
1397,Love Yourself (Spanish Version),NULL,single,2016-04-21 00:00:00.0000000,0
1398,El Zopilote Mojado,NULL,album,2015-06-15 00:00:00.0000000,0
1399,Intro,NULL,album,2005-04-19 00:00:00.0000000,0
14,DjYBTheGreat Presents: 40 Going North Vol. 1,NULL,album,2012-12-14 00:00:00.0000000,0
140,I'm Gonna Live Till I Die,NULL,compilation,2009-01-01 00:00:00.0000000,0
1400,Low End,NULL,album,2016-06-27 00:00:00.0000000,0
1401,Whispering Bells,NULL,album,2008-11-18 00:00:00.0000000,0
1402,WalKings - Hypelyrix Remix,NULL,compilation,2016-11-11 00:00:00.0000000,0
1403,Apex Predator,NULL,album,2013-07-12 00:00:00.0000000,0
1404,Honky Tonk Badonkadonk - Jack Da House Remix,NULL,single,2006-01-01 00:00:00.0000000,0
1405,STORMWORKS: 2. Before the Storm,NULL,album,1996-01-01 00:00:00.0000000,0
1406,Bout This Dream,NULL,album,2013-06-07 00:00:00.0000000,0
1407,Was wirklich zählt,NULL,album,2018-04-13 00:00:00.0000000,8
1408,John Brown's Body,NULL,album,1962-01-01 00:00:00.0000000,0
1409,Someday - Live,NULL,album,2009-10-20 00:00:00.0000000,0
141,"Dribble, Dribble, Dribble!",NULL,album,2008-12-23 00:00:00.0000000,0
1410,A Thousand Nights - Original Mix,NULL,compilation,2009-02-25 00:00:00.0000000,0
1411,"Whatever You Wish - Ό,τι θέλεις",NULL,compilation,2007-07-15 00:00:00.0000000,0
1412,These Draftin' Blues,NULL,album,2014-03-01 00:00:00.0000000,0
1413,We Fall,NULL,album,2014-02-24 00:00:00.0000000,42
1414,Higher Department,NULL,album,2014-10-13 00:00:00.0000000,0
1415,Hindenburg: I Couldn't Understand It,NULL,album,2003-01-01 00:00:00.0000000,0
1416,A Different Way,NULL,album,2013-10-08 00:00:00.0000000,0
1417,Little Things,NULL,single,2020-10-09 00:00:00.0000000,42
1418,Give Peace to the People,NULL,album,1975-01-01 00:00:00.0000000,0
1419,Coast Guard Song,NULL,album,2011-02-25 00:00:00.0000000,0
142,Whiskey Terror,NULL,album,1996-01-01 00:00:00.0000000,0
1420,Love Makes The Changes,NULL,album,2006-01-27 00:00:00.0000000,0
1421,Black Cat Bone,NULL,album,2008-01-01 00:00:00.0000000,0
1422,Light It Up,NULL,single,2016-11-18 00:00:00.0000000,0
1423,The Feel Reprise,NULL,album,2016-11-04 00:00:00.0000000,0
1424,Unrooza,NULL,album,2011-03-07 00:00:00.0000000,0
1425,Pioneer I Know,NULL,album,2014-09-30 00:00:00.0000000,0
1426,Transitions,NULL,single,2012-07-27 00:00:00.0000000,0
1427,What's The Matter With You?,NULL,compilation,1992-01-01 00:00:00.0000000,0
1428,Save Me,NULL,single,2015-02-10 00:00:00.0000000,0
1429,Lo Que Nos Dejó La Revolución,NULL,album,2009-09-21 00:00:00.0000000,19
143,It's Too Late (feat. Hayley Gene Penner),NULL,single,2013-07-23 00:00:00.0000000,0
1430,Despedida,NULL,album,2008-09-30 00:00:00.0000000,0
1431,Starlit Hour,NULL,compilation,2011-06-01 00:00:00.0000000,0
1432,Pyre - A Cold Spring Sampler,NULL,compilation,2016-10-21 00:00:00.0000000,4
1433,"Rhapsody on a Theme of Paganini, Op. 43: Variation 16. Allegretto",NULL,album,2017-08-25 00:00:00.0000000,0
1434,2 chasa nazad,NULL,album,2010-03-02 00:00:00.0000000,0
1435,Que Cante la Gorda,NULL,album,2005-11-22 00:00:00.0000000,0
1436,For You Blue,NULL,compilation,2010-04-01 00:00:00.0000000,0
1437,80's a tribute to the 80's Vol. 1,NULL,compilation,1997-01-01 00:00:00.0000000,0
1438,NonaRia,NULL,album,2018-02-09 00:00:00.0000000,38
1439,Imadjigui,NULL,album,2004-01-01 00:00:00.0000000,0
144,"How Long, Diana?",NULL,album,2007-01-01 00:00:00.0000000,0
1440,Greensleeves,NULL,album,2006-01-01 00:00:00.0000000,0
1441,Knights of Armour,NULL,album,2007-01-01 00:00:00.0000000,0
1442,The Nightingale Set - Jigs,NULL,album,2007-09-09 00:00:00.0000000,0
1443,Perfect Lies,NULL,album,2012-05-29 00:00:00.0000000,0
1444,Rainbows,NULL,single,2012-02-27 00:00:00.0000000,0
1445,Ignorance,NULL,album,2001-02-13 00:00:00.0000000,0
1446,Sarabandes,NULL,album,2006-10-19 00:00:00.0000000,22
1447,Hasdi De Phul,NULL,compilation,2009-01-01 00:00:00.0000000,0
1448,Make It Wonderful - Morlando Club Dub,NULL,single,2014-03-04 00:00:00.0000000,0
1449,Cloud #9 (as made famous by Bryan Adams),NULL,album,2009-08-01 00:00:00.0000000,0
145,Querido Enemigo,NULL,album,2017-05-19 00:00:00.0000000,0
1450,The Nitty Gritty,NULL,compilation,1995-01-01 00:00:00.0000000,0
1451,Sport national - Live,NULL,album,2013-05-27 00:00:00.0000000,0
1452,Beverly Jean,NULL,compilation,2012-07-09 00:00:00.0000000,0
1453,Take the Highway - Live,NULL,album,2006-01-01 00:00:00.0000000,0
1454,Catch That Teardrop,NULL,compilation,2009-03-01 00:00:00.0000000,0
1455,The Great Pilgrimage,NULL,album,2010-10-19 00:00:00.0000000,0
1456,Dans la cour,NULL,album,2004-01-01 00:00:00.0000000,0
1457,Lean On Note Block Cover,NULL,album,2015-08-28 00:00:00.0000000,0
1458,"Swing Me an Old-Fashioned Song - From ""Little Miss Broadway""",NULL,album,1999-01-01 00:00:00.0000000,0
1459,Back To House - Jovonn's Classic Goldhouse Mix,NULL,single,2014-06-30 00:00:00.0000000,0
146,The Rose,NULL,album,1996-01-01 00:00:00.0000000,0
1460,Nada Más,NULL,single,2020-02-12 00:00:00.0000000,36
1461,Mi Viaje: De Nuevo León To The New York Island,NULL,album,2015-10-30 00:00:00.0000000,13
1462,Lyrical Murder,NULL,album,2007-07-01 00:00:00.0000000,0
1463,Little Bitty,NULL,album,2012-07-01 00:00:00.0000000,0
1464,Sneakin' Sally Through The Alley - Hammersmith Palais 31/05/83,NULL,compilation,2010-01-01 00:00:00.0000000,0
1465,Through The Storm,NULL,compilation,2003-01-01 00:00:00.0000000,0
1466,In Flames,NULL,album,2016-10-14 00:00:00.0000000,0
1467,Sueños Aborígenes,NULL,single,2016-05-14 00:00:00.0000000,0
1468,"Bach: Cantata ""Was mir behagt, ist nur die muntre Jagd"", BWV 208: No. 9, Aria ""Schafe können sicher weiden"" (Arr. for Chorus)",NULL,album,1998-02-24 00:00:00.0000000,0
1469,"""Es ist gewisslich an der Zeit"" BWV 307/734 - Arranged by Wilhelm Kempff",NULL,album,2011-01-01 00:00:00.0000000,0
147,Liebesträume (Sueños de Amor),NULL,album,2015-11-24 00:00:00.0000000,0
1470,Won't Don't Blues,NULL,album,2010-02-04 00:00:00.0000000,0
1471,Una notte al telefono,NULL,album,1999-11-08 00:00:00.0000000,0
1472,Amor Sin Esperanza,NULL,album,2003-01-01 00:00:00.0000000,0
1473,A Thousand Miles Away,NULL,compilation,2009-08-31 00:00:00.0000000,0
1474,Rock N Roll - Original Mix,NULL,compilation,2013-01-07 00:00:00.0000000,0
1475,Rhythm Machine,NULL,album,2011-02-25 00:00:00.0000000,0
1476,Seven,NULL,single,2017-05-22 00:00:00.0000000,0
1477,Tere Na Di Mehndi,NULL,album,2015-01-01 00:00:00.0000000,0
1478,Infinity,NULL,compilation,2017-03-17 00:00:00.0000000,0
1479,Shalom Rav,NULL,album,2010-09-08 00:00:00.0000000,0
148,Bio on the Bayou,NULL,compilation,2015-02-25 00:00:00.0000000,0
1480,Suzette,NULL,album,2011-06-28 00:00:00.0000000,0
1481,It's Great When You're Straight ... Yeah,NULL,album,1995-01-01 00:00:00.0000000,29
1482,Love,NULL,album,2015-05-11 00:00:00.0000000,0
1483,O,NULL,single,2014-08-04 00:00:00.0000000,1
1484,E Aloha E,NULL,album,1995-11-01 00:00:00.0000000,0
1485,Tomber longtemps,NULL,album,2014-11-17 00:00:00.0000000,0
1486,My Wild Irish Rose / I Love You Truly,NULL,compilation,2012-02-16 00:00:00.0000000,0
1487,"Wake Up,Girls!Character song series 島田真夢",NULL,single,2014-09-03 00:00:00.0000000,1
1488,星星点灯 - Tribute Version,NULL,album,2014-09-17 00:00:00.0000000,0
1489,Rain from Above,NULL,album,2017-03-17 00:00:00.0000000,0
149,No Pude Enamorarme Más - En Vivo,NULL,album,2016-10-21 00:00:00.0000000,0
1490,לגדול,NULL,album,2013-08-06 00:00:00.0000000,0
1491,I'm in the Mood,NULL,album,2004-01-01 00:00:00.0000000,0
1492,Aviation - Original Mix,NULL,compilation,2016-02-15 00:00:00.0000000,0
1493,Iwa Lewa,NULL,album,2012-03-20 00:00:00.0000000,0
1494,Todo Es Diferente,NULL,album,2006-04-26 00:00:00.0000000,0
1495,Universal Night,NULL,album,2013-03-23 00:00:00.0000000,0
1496,How Great Thou Art - Instrumental,NULL,album,2014-10-24 00:00:00.0000000,0
1497,"Brahms: Clarinet Sonata No. 1 in F Minor, Op. 120 No. 1: I. Allegro appassionato",NULL,album,2007-01-08 00:00:00.0000000,0
1498,Music of the World's Peoples: Vol. 1,NULL,compilation,1951-01-01 00:00:00.0000000,4
1499,Gigi (arr. R. Hayman): Gigi (Main Theme),NULL,album,1991-11-01 00:00:00.0000000,0
15,誰來愛我,NULL,compilation,2013-12-03 00:00:00.0000000,0
150,Jah Send Us Dub,NULL,album,2011-01-01 00:00:00.0000000,0
1500,Bloom / Rise,NULL,single,2020-05-29 00:00:00.0000000,29
1501,Haydn: String Quartets Nos. 2 & 8,NULL,album,2015-05-01 00:00:00.0000000,1
1502,Nu tändas tusen juleljus,NULL,album,2015-11-27 00:00:00.0000000,0
1503,"Moments musicaux, D. 780: No. 3 in F Minor (Allegretto moderato)",NULL,album,2006-01-01 00:00:00.0000000,0
1504,Mu - Original Mix,NULL,single,2013-10-31 00:00:00.0000000,0
1505,Kijuso (feat. Rayvanny),NULL,single,2017-11-24 00:00:00.0000000,15
1506,Swindle,NULL,single,2011-09-16 00:00:00.0000000,0
1507,Ode to Paul,NULL,album,1974-01-01 00:00:00.0000000,0
1508,That's Enough,NULL,album,2009-07-01 00:00:00.0000000,0
1509,Hot (Made Famous by Inna),NULL,album,2010-06-01 00:00:00.0000000,0
151,The Dying Soldier,NULL,compilation,2011-01-25 00:00:00.0000000,0
1510,Devil On Our Side: B-Sides & Rarities,NULL,album,2008-06-24 00:00:00.0000000,13
1511,Rose Marie (Live),NULL,album,2012-01-27 00:00:00.0000000,0
1512,Angel On My Shoulder,NULL,compilation,2012-06-01 00:00:00.0000000,0
1513,Got Nobody To Tell,NULL,compilation,2010-01-01 00:00:00.0000000,0
1514,My Deceitful Heart,NULL,album,2009-08-10 00:00:00.0000000,0
1515,Water of Mystery,NULL,album,2001-05-08 00:00:00.0000000,0
1516,Fared El Atrash Ela El Abad 1,NULL,album,1939-01-01 00:00:00.0000000,4
1517,Counting The Points [Mix Cut] - Original Mix,NULL,compilation,2011-09-30 00:00:00.0000000,0
1518,"Chopin: Piano Trio in G Minor, Op. 8: IV. Finale. Allegretto",NULL,album,2009-12-14 00:00:00.0000000,0
1519,Laudemus Virginem,NULL,album,2016-12-02 00:00:00.0000000,0
152,Best You've Ever Had,NULL,single,2020-10-23 00:00:00.0000000,48
1520,Goza de Mi,NULL,album,1986-01-01 00:00:00.0000000,0
1521,"Life, Wine and Secrets",NULL,album,2020-10-20 00:00:00.0000000,5
1522,Black Marble & Sweet Fire,NULL,album,2002-05-21 00:00:00.0000000,0
1523,Give Of Your Best To The Master,NULL,album,2007-05-07 00:00:00.0000000,0
1524,اني مو كلتلك,NULL,album,2012-01-01 00:00:00.0000000,0
1525,One Away Ticket,NULL,album,2009-11-10 00:00:00.0000000,0
1526,Through The Day,NULL,single,2013-06-24 00:00:00.0000000,0
1527,El Carro Viejo de Fili,NULL,album,1999-01-01 00:00:00.0000000,0
1528,If God Be For Us,NULL,album,2014-09-30 00:00:00.0000000,0
1529,High Yellow,NULL,album,2005-05-24 00:00:00.0000000,0
153,Les mystères douloureux : Répons bref Defecerunt,NULL,compilation,2011-01-08 00:00:00.0000000,0
1530,Bolt Cutter (Live from Spotify Nyc),NULL,single,2012-04-17 00:00:00.0000000,0
1531,List of Leaving,NULL,album,2016-09-12 00:00:00.0000000,0
1532,Regular Pilates Lesson to Feel Well,NULL,album,2015-10-21 00:00:00.0000000,0
1533,Devoured by Death,NULL,single,2015-10-23 00:00:00.0000000,0
1534,Take It As It Comes,NULL,album,2011-04-11 00:00:00.0000000,0
1535,Last Year Hurts,NULL,album,2008-01-01 00:00:00.0000000,0
1536,Он,NULL,compilation,2015-01-01 00:00:00.0000000,0
1537,Funny,NULL,album,2013-01-11 00:00:00.0000000,0
1538,Marmaduke (Alternate No.9),NULL,compilation,2001-02-01 00:00:00.0000000,0
1539,Ergo 2 Salonika,NULL,album,2020-10-31 00:00:00.0000000,48
154,Chill Of An Early Fall,NULL,album,1991-01-01 00:00:00.0000000,36
1540,On the Radio - Radio Edit,NULL,compilation,2009-05-15 00:00:00.0000000,0
1541,"Gianni Schicchi: ""O mio babbino caro""",NULL,album,2000-01-01 00:00:00.0000000,0
1542,Rosa Lee McFall 2,NULL,album,2011-01-04 00:00:00.0000000,0
1543,Veo Veo (126 bpm / Latin Pop),NULL,album,2014-03-07 00:00:00.0000000,0
1544,Hay Un Ser (1972),NULL,album,2001-01-01 00:00:00.0000000,0
1545,Silent Night,NULL,album,2012-01-01 00:00:00.0000000,0
1546,The Ear Is On Strike (Re-Recorded),NULL,single,2010-09-28 00:00:00.0000000,0
1547,April in Paris,NULL,compilation,2013-04-21 00:00:00.0000000,0
1548,Let's Do It (Let's Fall In Love) [Cadbury's Cream Egg]: Lets' Do It! [Let's Fall In Love] [Cadbury's Cream Egg],NULL,compilation,2016-03-04 00:00:00.0000000,0
1549,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro",NULL,compilation,2009-01-01 00:00:00.0000000,0
155,Ho Hey,NULL,album,2015-05-12 00:00:00.0000000,0
1550,Ask Her,NULL,album,2017-07-07 00:00:00.0000000,0
1551,This Is Not New York,NULL,compilation,2018-04-25 00:00:00.0000000,0
1552,Национальная идея,NULL,album,2014-12-05 00:00:00.0000000,0
1553,Seasons Change,NULL,album,2013-09-24 00:00:00.0000000,0
1554,"Italian Suite, Op. 68: II. Pastorale",NULL,album,1992-05-20 00:00:00.0000000,0
1555,В играх ночей,NULL,album,2014-07-09 00:00:00.0000000,0
1556,Run,NULL,album,2008-01-01 00:00:00.0000000,0
1557,The Shadow of Mario,NULL,album,2016-08-29 00:00:00.0000000,0
1558,Estefelé,NULL,album,2011-01-01 00:00:00.0000000,0
1559,Cool Shake,NULL,album,2010-01-19 00:00:00.0000000,0
156,No Paid Holidays,NULL,album,2008-06-24 00:00:00.0000000,15
1560,Falling,NULL,album,2006-01-01 00:00:00.0000000,0
1561,This Guy,NULL,album,2012-04-16 00:00:00.0000000,0
1562,Get It Off,NULL,single,2013-01-21 00:00:00.0000000,0
1563,Del Hueso una Flor,NULL,album,2014-01-31 00:00:00.0000000,0
